id_sujet,serie,trial,item,correct,key_press,correct_response,rt,time_elapsed,test_part
1,3,11,6,,6,9,236.725,428085,trial_3_11_6
1,3,11,7,,7,4,135.05,428221,trial_3_11_7
1,3,11,8,,8,6,73.015,428295,trial_3_11_8
1,3,12,1,,8,7,486.165,439295,trial_3_12_1
1,3,12,2,,7,6,130.905,439427,trial_3_12_2
1,3,12,3,,6,9,96.865,439525,trial_3_12_3
1,3,12,4,,4,8,35.685,439562,trial_3_12_4
1,3,12,5,,8,5,305.005,439868,trial_3_12_5
1,3,12,6,,7,3,184.06,440053,trial_3_12_6
1,3,12,7,,6,4,6.92,440061,trial_3_12_7
1,3,12,8,,4,1,231.68,440294,trial_3_12_8
1,3,12,9,,6,2,223.01,440518,trial_3_12_9
1,3,13,1,,4,5,1716.39,452746,trial_3_13_1
1,3,13,2,,6,4,222.32,452969,trial_3_13_2
1,3,13,3,,7,9,24.865,452995,trial_3_13_3
1,3,13,4,1,8,8,180.99,453177,trial_3_13_4
1,3,13,5,,4,2,200.8,453379,trial_3_13_5
1,3,13,6,,6,3,28.925,453409,trial_3_13_6
1,3,13,7,,8,6,238.63,453649,trial_3_13_7
1,3,13,8,1,7,7,109.13,453759,trial_3_13_8
1,3,13,9,,6,1,57.93,453818,trial_3_13_9
1,3,14,1,1,8,8,1131.82,464461,trial_3_14_1
1,3,14,2,1,7,7,278.31,464741,trial_3_14_2
1,3,14,3,,6,9,75.81,464818,trial_3_14_3
1,3,14,4,,8,1,430.07,465249,trial_3_14_4
1,3,14,5,,4,2,216.89,465467,trial_3_14_5
1,3,14,6,,6,4,206.74,465675,trial_3_14_6
1,3,14,7,,7,3,83.055,465759,trial_3_14_7
1,3,14,8,,8,5,146.95,465907,trial_3_14_8
1,4,1,1,,8,6,2062.23,481753,trial_4_1_1
1,4,1,2,,7,1,100.83,481855,trial_4_1_2
1,4,1,3,,6,3,46.575,481903,trial_4_1_3
1,4,2,1,,8,5,6811.75,494223,trial_4_2_1
1,4,2,2,,7,2,162.7,494386,trial_4_2_2
1,4,2,3,,4,7,40.84,494428,trial_4_2_3
1,4,2,4,,6,8,4.88,494434,trial_4_2_4
1,4,3,1,,5,7,398.545,501339,trial_4_3_1
1,4,3,2,,6,9,8.02,501349,trial_4_3_2
1,4,3,3,,3,5,143.15,501493,trial_4_3_3
1,4,3,4,,7,4,147.74,501642,trial_4_3_4
1,4,3,5,,8,1,5.89,501649,trial_4_3_5
1,4,4,1,,6,5,673.785,509830,trial_4_4_1
1,4,4,2,,5,6,34.93,509866,trial_4_4_2
1,4,4,3,,3,7,102.95,509970,trial_4_4_3
1,4,4,4,,8,2,90.075,510061,trial_4_4_4
1,4,4,5,,6,8,243.795,510306,trial_4_4_5
1,4,4,6,,5,1,5.79,510313,trial_4_4_6
1,4,5,1,,3,9,1817.34,520646,trial_4_5_1
1,4,5,2,,6,2,476.06,521124,trial_4_5_2
1,4,5,3,,5,1,16.92,521142,trial_4_5_3
1,4,5,4,,7,8,387.025,521530,trial_4_5_4
1,4,5,5,,3,7,242.565,521774,trial_4_5_5
1,4,5,6,,5,3,29.15,521804,trial_4_5_6
1,4,5,7,1,6,6,169.035,521974,trial_4_5_7
1,4,6,1,,7,3,158.5,530644,trial_4_6_1
1,4,6,2,,6,9,493.355,531139,trial_4_6_2
1,4,6,3,,5,4,18.345,531158,trial_4_6_3
1,4,6,4,,3,7,174.655,531334,trial_4_6_4
1,4,6,5,,7,6,118.735,531454,trial_4_6_5
1,4,6,6,,6,1,190.705,531646,trial_4_6_6
1,4,6,7,1,5,5,4.95,531652,trial_4_6_7
1,4,7,1,,8,3,1164.24,540324,trial_4_7_1
1,4,7,2,,5,7,312.65,540638,trial_4_7_2
1,4,7,3,,6,9,0.765,540639,trial_4_7_3
1,4,7,4,,3,8,179.085,540820,trial_4_7_4
1,4,7,5,1,4,4,5.905,540827,trial_4_7_5
1,4,7,6,,6,2,146.195,540974,trial_4_7_6
1,4,8,1,,8,5,1412.62,550899,trial_4_8_1
1,4,8,2,,4,1,273.755,551174,trial_4_8_2
1,4,8,3,,7,6,2.03,551177,trial_4_8_3
1,4,8,4,,6,9,24.7,551203,trial_4_8_4
1,4,8,5,,8,4,233.615,551438,trial_4_8_5
1,4,8,6,,6,3,226.17,551665,trial_4_8_6
1,4,8,7,,7,8,0.15,551666,trial_4_8_7
1,4,9,1,,3,5,516.07,560692,trial_4_9_1
1,4,9,2,,5,3,140.76,560834,trial_4_9_2
1,4,9,3,,6,7,76.58,560912,trial_4_9_3
1,4,9,4,,7,2,110.92,561024,trial_4_9_4
1,4,9,5,1,6,6,176.965,561202,trial_4_9_5
1,4,9,6,,5,9,18.87,561222,trial_4_9_6
1,4,9,7,,4,8,52.935,561276,trial_4_9_7
1,4,10,1,,8,2,2889.05,573677,trial_4_10_1
1,4,10,2,,7,3,254.95,573933,trial_4_10_2
1,4,10,3,1,6,6,28.89,573963,trial_4_10_3
1,4,10,4,,4,5,102.53,574067,trial_4_10_4
1,4,10,5,,7,4,323.09,574391,trial_4_10_5
1,4,10,6,,8,7,98.975,574492,trial_4_10_6
1,4,10,7,,7,9,268.825,574762,trial_4_10_7
1,4,10,8,,6,1,24.69,574787,trial_4_10_8
1,4,11,1,,7,8,2621.25,586918,trial_4_11_1
1,4,11,2,,6,2,25.8,586945,trial_4_11_2
1,4,11,3,,8,7,126.9,587073,trial_4_11_3
1,4,11,4,,6,9,192.96,587267,trial_4_11_4
1,4,11,5,,8,4,208.905,587477,trial_4_11_5
1,4,11,6,,8,1,390.81,587869,trial_4_11_6
1,4,11,7,,7,5,18.875,587889,trial_4_11_7
1,4,11,8,,6,3,12.055,587902,trial_4_11_8
1,4,12,1,,8,2,54.245,598469,trial_4_12_1
1,4,12,2,,6,5,307.185,598777,trial_4_12_2
1,4,12,3,,7,6,0.135,598778,trial_4_12_3
1,4,12,4,1,4,4,163.675,598943,trial_4_12_4
1,4,12,5,1,8,8,43.775,598988,trial_4_12_5
1,4,12,6,,6,3,157.995,599147,trial_4_12_6
1,4,12,7,,7,9,102.87,599251,trial_4_12_7
1,4,12,8,,8,7,76.835,599329,trial_4_12_8
1,4,12,9,,7,1,193.015,599523,trial_4_12_9
1,4,13,1,,8,7,1388.06,611421,trial_4_13_1
1,4,13,2,,7,4,224.285,611647,trial_4_13_2
1,4,13,3,,6,2,6.69,611654,trial_4_13_3
1,4,13,4,,4,1,72.975,611728,trial_4_13_4
1,4,13,5,,8,3,211.765,611941,trial_4_13_5
1,4,13,6,,7,9,241.88,612184,trial_4_13_6
1,4,13,7,1,6,6,31.105,612216,trial_4_13_7
1,4,13,8,1,8,8,157.775,612375,trial_4_13_8
1,4,13,9,,6,5,198.03,612574,trial_4_13_9
1,4,14,1,,8,6,66.865,622151,trial_4_14_1
1,4,14,2,,7,9,239.02,622391,trial_4_14_2
1,4,14,3,,6,4,14.66,622407,trial_4_14_3
1,4,14,4,,4,7,248.935,622657,trial_4_14_4
1,4,14,5,,8,5,94.625,622753,trial_4_14_5
1,4,14,6,,6,1,187.08,622941,trial_4_14_6
1,4,14,7,,7,8,12.515,622955,trial_4_14_7
1,4,14,8,,8,2,182.265,623139,trial_4_14_8
